Account,Invoice Number,Allocation Title,Invoice Status,Date,Due Date,Invoice Total,Last Paid Date,Paid,Due
35010423370,76862,07012025 - 920,Authorized,12/1/2025 8:00,12/16/2025 8:00,72.95,12/16/2025 13:16,0,72.95
35012587206,76655,07012025 - 1007,Paid,12/1/2025 8:00,12/16/2025 8:00,108.9,12/16/2025 13:12,108.9,0
35010513113,76471,07012025 - 884,Paid,12/1/2025 8:00,12/16/2025 8:00,75.2,12/16/2025 13:28,75.2,0
30012291313,76584,07012025 - 1069,Paid,12/1/2025 8:00,12/16/2025 8:00,72.33,12/16/2025 13:13,72.33,0
35011768229,76467,07012025 - 887,Paid,12/1/2025 8:00,12/16/2025 8:00,71.52,12/16/2025 13:13,71.52,0
35014914408,76748,07012025 - 1135,Paid,12/1/2025 8:00,12/16/2025 8:00,52.32,12/16/2025 13:01,52.32,0
30010814736,76895,07012025 - 889,Paid,12/1/2025 8:00,12/16/2025 8:00,188.38,12/6/2025 0:44,188.38,0
30010996772,76446,07012025 - 1053,Paid,12/1/2025 8:00,12/16/2025 8:00,126.68,12/16/2025 13:27,126.68,0
35013521733,76544,07012025 - 927,Paid,12/1/2025 8:00,12/16/2025 8:00,133.22,12/16/2025 13:04,133.22,0
35014142521,76851,07012025 - 952,Paid,12/1/2025 8:00,12/16/2025 8:00,52.93,12/16/2025 13:25,52.93,0
35011408743,76724,07012025 - 1100,Paid,12/1/2025 8:00,12/16/2025 8:00,92.36,12/16/2025 13:22,92.36,0
35012408833,76710,07012025 - 962,Paid,12/1/2025 8:00,12/16/2025 8:00,119.53,12/16/2025 13:24,119.53,0
30015939215,76484,07012025 - 1056,Paid,12/1/2025 8:00,12/16/2025 8:00,102.36,12/16/2025 13:18,102.36,0
35011208929,76875,07012025 - 897,Paid,12/1/2025 8:00,12/16/2025 8:00,49.22,12/16/2025 13:18,49.22,0
35012636805,76496,07012025 - 788,Paid,12/1/2025 8:00,12/16/2025 8:00,58.65,12/16/2025 13:14,58.65,0
30015233189,76565,07012025 - 1006,Paid,12/1/2025 8:00,12/16/2025 8:00,116.67,12/16/2025 13:10,116.67,0
30015933697,76574,07012025 - 1133,Paid,12/1/2025 8:00,12/16/2025 8:00,42.92,12/15/2025 16:19,42.92,0
30015395095,76448,07012025 - 993,Paid,12/1/2025 8:00,12/16/2025 8:00,17.18,12/16/2025 13:16,17.18,0
30015210195,76439,07012025 - 742,Paid,12/1/2025 8:00,12/16/2025 8:00,137.5,12/16/2025 13:01,137.5,0
35012394694,76502,07012025 - 1166,Paid,12/1/2025 8:00,12/16/2025 8:00,174.36,12/16/2025 13:20,174.36,0
30014927336,76598,07012025 - 1112,Paid,12/1/2025 8:00,12/16/2025 8:00,347.11,12/2/2025 15:19,347.11,0
35016457554,76489,07012025 - 1051,Paid,12/1/2025 8:00,12/16/2025 8:00,171.01,12/16/2025 13:03,171.01,0
35016167641,76579,07012025 - 989,Paid,12/1/2025 8:00,12/16/2025 8:00,163.86,12/16/2025 13:23,163.86,0
35014616318,76461,07012025 - 1047,Paid,12/1/2025 8:00,12/16/2025 8:00,224.74,12/18/2025 15:04,224.74,0
30011092845,76586,07012025 - 911,Authorized,12/1/2025 8:00,12/16/2025 8:00,60.89,,0,60.89
35010397244,76674,07012025 - 847,Paid,12/1/2025 8:00,12/16/2025 8:00,136.69,12/16/2025 13:09,136.69,0
35012524753,76510,07012025 - 1070,Paid,12/1/2025 8:00,12/16/2025 8:00,235.4,12/16/2025 13:02,235.4,0
35011674716,76533,07012025 - 1041,Paid,12/1/2025 8:00,12/16/2025 8:00,90.31,12/16/2025 13:18,90.31,0
30012638448,76645,07012025 - 972,Paid,12/1/2025 8:00,12/16/2025 8:00,153.85,12/16/2025 13:03,153.85,0
30014409269,76445,07012025 - 713,Paid,12/1/2025 8:00,12/16/2025 8:00,272.14,2/16/2026 19:22,272.14,0
30013990087,76770,07012025 - 798,Paid,12/1/2025 8:00,12/16/2025 8:00,61.51,12/16/2025 13:19,61.51,0
35013093022,76776,07012025 - 1176,Paid,12/1/2025 8:00,12/16/2025 8:00,214.11,12/16/2025 13:04,214.11,0
30013649113,76409,07012025 - 777,Paid,12/1/2025 8:00,12/16/2025 8:00,205.54,12/16/2025 13:04,205.54,0
35014709972,76769,07012025 - 939,Authorized,12/1/2025 8:00,12/16/2025 8:00,58.65,,0,58.65
30010399266,76721,07012025 - 1103,Paid,12/1/2025 8:00,12/16/2025 8:00,177.55,12/16/2025 13:22,177.55,0
35016316347,76755,07012025 - 1064,Paid,12/1/2025 8:00,12/16/2025 8:00,243.33,12/16/2025 13:26,243.33,0
30015621466,76630,07012025 - 818,Paid,12/1/2025 8:00,12/16/2025 8:00,93.18,12/16/2025 13:23,93.18,0
30015521922,76657,07012025 - 864,Paid,12/1/2025 8:00,12/16/2025 8:00,100.94,1/2/2026 16:11,100.94,0
35015128669,76797,07012025 - 832,Paid,12/1/2025 8:00,12/16/2025 8:00,347.11,12/16/2025 13:03,347.11,0
30016054121,76581,07012025 - 935,Authorized,12/1/2025 8:00,12/16/2025 8:00,116.67,,0,116.67
30013362352,76855,07012025 - 1097,Authorized,12/1/2025 8:00,12/16/2025 8:00,41.49,,0,41.49
35010402309,76821,07012025 - 1145,Paid,12/1/2025 8:00,12/16/2025 8:00,213.3,12/16/2025 13:15,213.3,0
35016595932,76451,07012025 - 801,Paid,12/1/2025 8:00,12/16/2025 8:00,76.63,12/16/2025 13:28,76.63,0
30011471007,76622,07012025 - 1004,Authorized,12/1/2025 8:00,12/16/2025 8:00,216.56,,0,216.56
35016790095,76562,07012025 - 934,Paid,12/1/2025 8:00,12/16/2025 8:00,171.01,12/16/2025 13:17,171.01,0
30013519068,76457,07012025 - 1137,Authorized,12/1/2025 8:00,12/16/2025 8:00,456.82,,0,456.82
30015262733,76658,07012025 - 723,Paid,12/1/2025 8:00,12/16/2025 8:00,36.58,12/16/2025 13:01,36.58,0
30014686395,76563,07012025 - 834,Paid,12/1/2025 8:00,12/16/2025 8:00,137.5,12/3/2025 13:46,137.5,0
35013327875,76709,07012025 - 961,Paid,12/1/2025 8:00,12/16/2025 8:00,186.13,12/16/2025 13:22,186.13,0
35012083057,76615,07012025 - 738,Paid,12/1/2025 8:00,12/16/2025 8:00,73.76,2/16/2026 18:28,73.76,0
30014375874,76876,07012025 - 1048,Paid,12/1/2025 8:00,12/16/2025 8:00,343.65,12/16/2025 13:06,343.65,0
30010136684,76606,07012025 - 790,Paid,12/1/2025 8:00,12/16/2025 8:00,88.07,12/16/2025 19:57,88.07,0
30015820498,76572,07012025 - 1032,Paid,12/1/2025 8:00,12/16/2025 8:00,14.31,12/16/2025 13:16,14.31,0
35017214475,76424,07012025 - 851,Paid,12/1/2025 8:00,12/16/2025 8:00,64.37,12/16/2025 13:03,64.37,0
35013805920,76793,07012025 - 909,Paid,12/1/2025 8:00,12/16/2025 8:00,99.51,12/12/2025 23:18,99.51,0
35011638901,76466,07012025 - 954,Paid,12/1/2025 8:00,12/16/2025 8:00,60.08,12/16/2025 13:25,60.08,0
35011287212,76844,07012025 - 679,Paid,12/1/2025 8:00,12/16/2025 8:00,188.99,12/16/2025 13:20,188.99,0
35011514193,76585,07012025 - 692,Paid,12/1/2025 8:00,12/16/2025 8:00,256.21,12/16/2025 13:06,256.21,0
35011829799,76561,07012025 - 1136,Paid,12/1/2025 8:00,12/16/2025 8:00,112.38,12/16/2025 13:24,112.38,0
35014257055,76568,07012025 - 750,Paid,12/1/2025 8:00,12/16/2025 8:00,137.5,12/10/2025 22:55,137.5,0
35015163823,76573,07012025 - 1147,Paid,12/1/2025 8:00,12/16/2025 8:00,178.98,12/16/2025 13:21,178.98,0
30010276290,76429,07012025 - 1067,Uncollectible,12/1/2025 8:00,12/16/2025 8:00,15.75,,0,15.75
35010667588,76691,07012025 - 782,Paid,12/1/2025 8:00,12/16/2025 8:00,135.26,1/5/2026 19:55,135.26,0
35011665466,76867,07012025 - 860,Paid,12/1/2025 8:00,12/16/2025 8:00,269.28,12/5/2025 14:56,269.28,0
30015130971,76893,07012025 - 781,Authorized,12/1/2025 8:00,12/16/2025 8:00,202.67,,0,202.67
35012687295,76711,07012025 - 1038,Paid,12/1/2025 8:00,12/16/2025 8:00,81.53,12/16/2025 13:16,81.53,0
35012078560,76878,07012025 - 1177,Paid,12/1/2025 8:00,12/16/2025 8:00,221.27,12/16/2025 13:10,221.27,0
30013008690,76835,07012025 - 1148,Authorized,12/1/2025 8:00,12/16/2025 8:00,129.54,12/16/2025 13:17,0,129.54
35015925486,76602,07012025 - 1115,Paid,12/1/2025 8:00,12/16/2025 8:00,213.3,12/5/2025 20:55,213.3,0
30014799206,76734,07012025 - 797,Uncollectible,12/1/2025 8:00,12/16/2025 8:00,155.28,,0,155.28
35011227796,76588,07012025 - 717,Paid,12/1/2025 8:00,12/16/2025 8:00,89.5,12/16/2025 13:07,89.5,0
35012580581,76839,07012025 - 879,Paid,12/1/2025 8:00,12/16/2025 8:00,111.77,2/4/2026 12:00,111.77,0
30010028238,76731,07012025 - 873,Paid,12/1/2025 8:00,12/16/2025 8:00,139.55,12/16/2025 13:06,139.55,0
35012031106,76885,07012025 - 936,Paid,12/1/2025 8:00,12/16/2025 8:00,82.35,12/16/2025 13:19,82.35,0
35016754984,76592,07012025 - 735,Paid,12/1/2025 8:00,12/16/2025 8:00,206.97,12/16/2025 13:17,206.97,0
35015065309,76733,07012025 - 743,Uncollectible,12/1/2025 8:00,12/16/2025 8:00,269.28,,0,269.28
35011535743,76539,07012025 - 1076,Paid,12/1/2025 8:00,12/16/2025 8:00,146.09,12/16/2025 13:10,146.09,0
35015029172,76690,07012025 - 751,Paid,12/1/2025 8:00,12/16/2025 8:00,38.62,12/16/2025 13:24,38.62,0
30012832884,76646,07012025 - 838,Paid,12/1/2025 8:00,12/16/2025 8:00,211.26,12/16/2025 13:16,211.26,0
30015728774,76531,07012025 - 1174,Paid,12/1/2025 8:00,12/16/2025 8:00,36.58,12/16/2025 13:01,36.58,0
30015831362,76536,07012025 - 824,Paid,12/1/2025 8:00,12/16/2025 8:00,106.05,12/16/2025 13:27,106.05,0
30015742650,76534,07012025 - 966,Paid,12/1/2025 8:00,12/16/2025 8:00,77.24,12/16/2025 13:03,77.24,0
30014766049,76422,07012025 - 1071,Authorized,12/1/2025 8:00,12/16/2025 8:00,22.29,,0,22.29
30014259508,76619,07012025 - 1026,Paid,12/1/2025 8:00,12/16/2025 8:00,48.64,1/27/2026 19:09,48.64,0
35013145400,76846,07012025 - 817,Paid,12/1/2025 8:00,12/16/2025 8:00,37.2,12/16/2025 13:26,37.2,0
30014188210,76651,07012025 - 1020,Paid,12/1/2025 8:00,12/16/2025 8:00,279.34,12/16/2025 13:06,279.34,0
35010035463,76761,07012025 - 1074,Paid,12/1/2025 8:00,12/16/2025 8:00,121.78,12/16/2025 13:20,121.78,0
30013680381,76872,07012025 - 918,Paid,12/1/2025 8:00,12/16/2025 8:00,612.71,12/16/2025 13:21,612.71,0
30014894619,76701,07012025 - 759,Paid,12/1/2025 8:00,12/16/2025 8:00,34.34,12/16/2025 13:01,34.34,0
30011176887,76679,07012025 - 696,Authorized,12/1/2025 8:00,12/16/2025 8:00,52.93,,0,52.93
30015235895,76526,07012025 - 949,Paid,12/1/2025 8:00,12/16/2025 8:00,93.79,12/16/2025 13:27,93.79,0
35012787632,76509,07012025 - 686,Paid,12/1/2025 8:00,12/16/2025 8:00,122.39,12/16/2025 13:27,122.39,0
30015162768,76816,07012025 - 1143,Paid,12/1/2025 8:00,12/16/2025 8:00,136.08,12/16/2025 13:23,136.08,0
30014110842,76431,07012025 - 983,Paid,12/1/2025 8:00,12/16/2025 8:00,109.52,12/16/2025 13:06,109.52,0
35013484791,76435,07012025 - 878,Paid,12/1/2025 8:00,12/16/2025 8:00,419.44,12/16/2025 13:06,419.44,0
30013352437,76417,07012025 - 707,Paid,12/1/2025 8:00,12/16/2025 8:00,149.56,12/16/2025 13:20,149.56,0
35014300954,76473,07012025 - 767,Paid,12/1/2025 8:00,12/16/2025 8:00,145.27,12/16/2025 13:13,145.27,0
35016832863,76788,07012025 - 776,Paid,12/1/2025 8:00,12/16/2025 8:00,182.66,12/10/2025 1:16,182.66,0
35012373532,76513,07012025 - 858,Paid,12/1/2025 8:00,12/16/2025 8:00,153.85,12/16/2025 13:04,153.85,0
35011447469,76641,07012025 - 1110,Paid,12/1/2025 8:00,12/16/2025 8:00,140.98,12/8/2025 14:12,140.98,0
35013911223,76499,07012025 - 827,Paid,12/1/2025 8:00,12/16/2025 8:00,184.7,12/16/2025 13:06,184.7,0
30015266536,76806,07012025 - 916,Paid,12/1/2025 8:00,12/16/2025 8:00,137.5,12/16/2025 13:10,137.5,0
35012697021,76656,07012025 - 1146,Paid,12/1/2025 8:00,12/16/2025 8:00,47.21,12/16/2025 13:09,47.21,0
35011239734,76774,07012025 - 859,Paid,12/1/2025 8:00,12/16/2025 8:00,0,,0,0
30012992258,76847,07012025 - 902,Paid,12/1/2025 8:00,12/16/2025 8:00,38.62,12/16/2025 13:22,38.62,0
30011123566,76834,07012025 - 1087,Paid,12/1/2025 8:00,12/16/2025 8:00,82.96,12/16/2025 13:11,82.96,0
30015866442,76625,07012025 - 857,Paid,12/1/2025 8:00,12/16/2025 8:00,220.46,12/16/2025 13:12,220.46,0
30014595935,76801,07012025 - 1091,Uncollectible,12/1/2025 8:00,12/16/2025 8:00,231.28,,0,231.28
35015859917,76538,07012025 - 917,Paid,12/1/2025 8:00,12/16/2025 8:00,230.46,12/9/2025 12:00,230.46,0
35015052562,76647,07012025 - 1003,Authorized,12/1/2025 8:00,12/16/2025 8:00,721.59,,0,721.59
35017003803,76896,07012025 - 908,Paid,12/1/2025 8:00,12/16/2025 8:00,186.95,12/18/2025 12:00,186.95,0
35013357187,76744,07012025 - 883,Paid,12/1/2025 8:00,12/16/2025 8:00,58.04,12/16/2025 13:06,58.04,0
30013860975,76670,07012025 - 805,Paid,12/1/2025 8:00,12/16/2025 8:00,248.44,12/20/2025 11:23,248.44,0
35010177042,76611,07012025 - 1078,Paid,12/1/2025 8:00,12/16/2025 8:00,90.31,12/16/2025 13:15,90.31,0
30013500787,76547,07012025 - 1021,Authorized,12/1/2025 8:00,12/16/2025 8:00,614.86,,0,614.86
35014292235,76486,07012025 - 690,Paid,12/1/2025 8:00,12/16/2025 8:00,292.16,12/16/2025 13:27,292.16,0
35012497273,76689,08012025 - 1581,Paid,12/1/2025 8:00,12/16/2025 8:00,0,,0,0
35010412241,76738,07012025 - 1040,Paid,12/1/2025 8:00,12/16/2025 8:00,244.77,12/16/2025 13:10,244.77,0
35011516594,76817,07012025 - 698,Uncollectible,12/1/2025 8:00,12/16/2025 8:00,80.1,,0,80.1
30015820456,76785,07012025 - 1163,Paid,12/1/2025 8:00,12/16/2025 8:00,82.35,12/16/2025 13:12,82.35,0
30015218503,76463,07012025 - 950,Authorized,12/1/2025 8:00,12/16/2025 8:00,249.05,,0,249.05
35013059460,76832,07012025 - 1154,Paid,12/1/2025 8:00,12/16/2025 8:00,324.23,12/16/2025 13:21,324.23,0
30011873590,76880,07012025 - 846,Paid,12/1/2025 8:00,12/16/2025 8:00,135.26,12/16/2025 13:24,135.26,0
30016228485,76478,07012025 - 836,Paid,12/1/2025 8:00,12/16/2025 8:00,116.67,12/16/2025 13:02,116.67,0
30010166236,76500,07012025 - 677,Paid,12/1/2025 8:00,12/16/2025 8:00,94.6,12/16/2025 13:20,94.6,0
35012313728,76868,07012025 - 1019,Paid,12/1/2025 8:00,12/16/2025 8:00,44.34,12/16/2025 13:24,44.34,0
35010605828,76877,07012025 - 892,Paid,12/1/2025 8:00,12/16/2025 8:00,102.36,12/16/2025 13:04,102.36,0
30012266851,76825,07012025 - 699,Paid,12/1/2025 8:00,12/16/2025 8:00,75.81,12/16/2025 13:14,75.81,0
35015509397,76854,07012025 - 937,Paid,12/1/2025 8:00,12/16/2025 8:00,50.06,12/16/2025 13:16,50.06,0
30010247523,76789,07012025 - 806,Paid,12/1/2025 8:00,12/16/2025 8:00,404.52,12/16/2025 13:23,404.52,0
35013541350,76634,07012025 - 941,Paid,12/1/2025 8:00,12/16/2025 8:00,116.67,12/2/2025 23:44,116.67,0
30015435735,76649,07012025 - 854,Paid,12/1/2025 8:00,12/16/2025 8:00,108.9,12/16/2025 13:05,108.9,0
35011216153,76570,07012025 - 719,Paid,12/1/2025 8:00,12/16/2025 8:00,118.1,12/16/2025 13:18,118.1,0
35011562838,76627,07012025 - 1060,Paid,12/1/2025 8:00,12/16/2025 8:00,98.08,2/16/2026 19:34,98.08,0
35015388040,76694,07012025 - 1080,Paid,12/1/2025 8:00,12/16/2025 8:00,119.53,12/16/2025 13:10,119.53,0
35016249746,76822,07012025 - 678,Paid,12/1/2025 8:00,12/16/2025 8:00,113.81,2/27/2026 19:34,113.81,0
35010486047,76871,07012025 - 816,Authorized,12/1/2025 8:00,12/16/2025 8:00,234.14,,0,234.14
35016231017,76652,07012025 - 990,Paid,12/1/2025 8:00,12/16/2025 8:00,96.03,1/28/2026 15:50,96.03,0
35012999591,76760,07012025 - 702,Paid,12/1/2025 8:00,12/16/2025 8:00,221.27,12/16/2025 13:06,221.27,0
35016686038,76516,07012025 - 855,Paid,12/1/2025 8:00,12/16/2025 8:00,113.19,12/16/2025 13:10,113.19,0
35012631608,76582,07012025 - 1089,Paid,12/1/2025 8:00,12/16/2025 8:00,86.03,12/16/2025 13:10,86.03,0
35016686038,67401,07012025 - 855,Paid,11/1/2025 0:00,11/16/2025 0:00,128.52,11/21/2025 18:03,128.52,0
35012631608,67486,07012025 - 1089,Paid,11/1/2025 0:00,11/16/2025 0:00,97.88,11/16/2025 13:19,97.88,0
35016231017,67422,07012025 - 990,Paid,11/1/2025 0:00,11/16/2025 0:00,109.12,11/16/2025 13:03,109.12,0
35012999591,67311,07012025 - 702,Paid,11/1/2025 0:00,11/16/2025 0:00,250.69,11/21/2025 16:59,250.69,0
35016249746,67499,07012025 - 678,Paid,11/1/2025 0:00,11/16/2025 0:00,129.34,12/30/2025 16:29,129.34,0
35010486047,67527,07012025 - 816,Authorized,11/1/2025 0:00,11/16/2025 0:00,265.4,,0,265.4
35011562838,67582,07012025 - 1060,Paid,11/1/2025 0:00,11/16/2025 0:00,111.56,12/8/2025 18:24,111.56,0
35011216153,67469,07012025 - 719,Paid,11/1/2025 0:00,11/16/2025 0:00,134.24,11/14/2025 12:00,134.24,0
35015388040,67525,07012025 - 1080,Paid,11/1/2025 0:00,11/16/2025 0:00,135.87,11/16/2025 13:07,135.87,0
35013541350,67379,07012025 - 941,Paid,11/1/2025 0:00,11/16/2025 0:00,132.61,11/20/2025 21:31,132.61,0
30015435735,67227,07012025 - 854,Paid,11/1/2025 0:00,11/16/2025 0:00,123.82,11/16/2025 13:10,123.82,0
30010247523,67376,07012025 - 806,Paid,11/1/2025 0:00,11/16/2025 0:00,457.84,11/16/2025 13:14,457.84,0
30012266851,67656,07012025 - 699,Paid,11/1/2025 0:00,11/16/2025 0:00,86.44,11/16/2025 13:13,86.44,0
35015509397,67648,07012025 - 937,Paid,11/1/2025 0:00,11/16/2025 0:00,57.43,11/7/2025 21:53,57.43,0
35012313728,67665,07012025 - 1019,Paid,11/1/2025 0:00,11/16/2025 0:00,50.89,11/16/2025 13:18,50.89,0
35010605828,67554,07012025 - 892,Paid,11/1/2025 0:00,11/16/2025 0:00,116.47,11/16/2025 13:17,116.47,0
30010166236,67518,07012025 - 677,Paid,11/1/2025 0:00,11/16/2025 0:00,107.47,11/16/2025 13:13,107.47,0
35013059460,67366,07012025 - 1154,Paid,11/1/2025 0:00,11/16/2025 0:00,367.35,11/16/2025 13:18,367.35,0
30016228485,67362,07012025 - 836,Paid,11/1/2025 0:00,11/16/2025 0:00,132.61,11/4/2025 1:21,132.61,0
30011873590,67411,07012025 - 846,Paid,11/1/2025 0:00,11/16/2025 0:00,153.65,11/16/2025 13:17,153.65,0
30015820456,67667,07012025 - 1163,Paid,11/1/2025 0:00,11/16/2025 0:00,93.79,11/16/2025 13:16,93.79,0
30015218503,67494,07012025 - 950,Authorized,11/1/2025 0:00,11/16/2025 0:00,282.35,2/16/2026 15:32,241.71,40.64
35011516594,67350,07012025 - 698,Uncollectible,11/1/2025 0:00,11/16/2025 0:00,91.33,,0,91.33
35010412241,67420,07012025 - 1040,Paid,11/1/2025 0:00,11/16/2025 0:00,277.45,11/16/2025 13:03,277.45,0
35014292235,67524,07012025 - 690,Paid,11/1/2025 0:00,11/16/2025 0:00,330.77,11/16/2025 13:16,330.77,0
35012497273,67406,08012025 - 1581,Paid,11/1/2025 0:00,11/16/2025 0:00,0,,0,0
30013500787,67534,07012025 - 1021,Authorized,11/1/2025 0:00,11/16/2025 0:00,2277.97,,0,2277.97
35010177042,67229,07012025 - 1078,Paid,11/1/2025 0:00,11/16/2025 0:00,102.77,11/16/2025 13:05,102.77,0
30013860975,67689,07012025 - 805,Paid,11/1/2025 0:00,11/16/2025 0:00,281.54,11/24/2025 13:15,281.54,0
35013357187,67657,07012025 - 883,Paid,11/1/2025 0:00,11/16/2025 0:00,66.21,11/16/2025 13:14,66.21,0
35017003803,67654,07012025 - 908,Paid,11/1/2025 0:00,11/16/2025 0:00,211.87,11/20/2025 12:00,211.87,0
35015052562,67429,07012025 - 1003,Authorized,11/1/2025 0:00,11/16/2025 0:00,816.18,,0,816.18
35015859917,67316,07012025 - 917,Paid,11/1/2025 0:00,11/16/2025 0:00,261.32,12/9/2025 12:00,261.32,0
30014595935,67200,07012025 - 1091,Uncollectible,11/1/2025 0:00,11/16/2025 0:00,262.13,,0,262.13
30012992258,67417,07012025 - 902,Paid,11/1/2025 0:00,11/16/2025 0:00,44.55,12/9/2025 21:01,44.55,0
30015866442,67528,07012025 - 857,Paid,11/1/2025 0:00,11/16/2025 0:00,249.88,11/16/2025 13:02,249.88,0
30011123566,67569,07012025 - 1087,Paid,11/1/2025 0:00,11/16/2025 0:00,94.6,11/16/2025 13:15,94.6,0
35012697021,67552,07012025 - 1146,Paid,11/1/2025 0:00,11/16/2025 0:00,54.15,11/16/2025 13:07,54.15,0
30015266536,67189,07012025 - 916,Paid,11/1/2025 0:00,11/16/2025 0:00,156.1,11/16/2025 13:03,156.1,0
35011239734,67653,07012025 - 859,Paid,11/1/2025 0:00,11/16/2025 0:00,0,,0,0
35013911223,67669,07012025 - 827,Paid,11/1/2025 0:00,11/16/2025 0:00,209.42,11/16/2025 13:07,209.42,0
35016832863,67399,07012025 - 776,Paid,11/1/2025 0:00,11/16/2025 0:00,206.97,11/9/2025 15:30,206.97,0
35011447469,67522,07012025 - 1110,Paid,11/1/2025 0:00,11/16/2025 0:00,160.18,12/8/2025 14:12,160.18,0
35014300954,67359,07012025 - 767,Paid,11/1/2025 0:00,11/16/2025 0:00,165.09,11/16/2025 13:04,165.09,0
35012373532,67334,07012025 - 858,Paid,11/1/2025 0:00,11/16/2025 0:00,174.69,11/16/2025 13:15,174.69,0
30013352437,67683,07012025 - 707,Paid,11/1/2025 0:00,11/16/2025 0:00,169.79,11/16/2025 13:15,169.79,0
35012787632,67315,07012025 - 686,Paid,11/1/2025 0:00,11/16/2025 0:00,139.15,11/16/2025 13:15,139.15,0
30015162768,67465,07012025 - 1143,Paid,11/1/2025 0:00,11/16/2025 0:00,154.46,11/16/2025 13:09,154.46,0
30014110842,67462,07012025 - 983,Paid,11/1/2025 0:00,11/16/2025 0:00,124.64,11/12/2025 21:00,124.64,0
30015235895,67536,07012025 - 949,Paid,11/1/2025 0:00,11/16/2025 0:00,106.66,11/16/2025 13:08,106.66,0
35013484791,67644,07012025 - 878,Paid,11/1/2025 0:00,11/16/2025 0:00,474.8,11/16/2025 13:17,474.8,0
30011176887,67345,07012025 - 696,Paid,11/1/2025 0:00,11/16/2025 0:00,60.69,11/16/2025 13:03,60.69,0
30013680381,67498,07012025 - 918,Paid,11/1/2025 0:00,11/16/2025 0:00,693.19,11/20/2025 13:38,693.19,0
35010035463,67504,07012025 - 1074,Paid,11/1/2025 0:00,11/16/2025 0:00,138.32,11/16/2025 13:03,138.32,0
30014894619,67331,07012025 - 759,Paid,11/1/2025 0:00,11/16/2025 0:00,39.65,11/16/2025 13:08,39.65,0
30014188210,67636,07012025 - 1020,Paid,11/1/2025 0:00,11/16/2025 0:00,450.58,11/16/2025 13:01,450.58,0
35013145400,67583,07012025 - 817,Paid,11/1/2025 0:00,11/16/2025 0:00,42.92,11/17/2025 16:33,42.92,0
30014259508,67578,07012025 - 1026,Paid,11/1/2025 0:00,11/16/2025 0:00,55.78,11/16/2025 13:05,55.78,0
30015831362,67483,07012025 - 824,Paid,11/1/2025 0:00,11/16/2025 0:00,120.55,11/16/2025 13:02,120.55,0
30015742650,67381,07012025 - 966,Paid,11/1/2025 0:00,11/16/2025 0:00,88.07,11/16/2025 13:05,88.07,0
30014766049,67218,07012025 - 1071,Authorized,11/1/2025 0:00,11/16/2025 0:00,25.75,,0,25.75
30015728774,67217,07012025 - 1174,Paid,11/1/2025 0:00,11/16/2025 0:00,42.1,11/16/2025 13:17,42.1,0
30012832884,67240,07012025 - 838,Paid,11/1/2025 0:00,11/16/2025 0:00,239.45,11/4/2025 1:21,239.45,0
35015029172,67659,07012025 - 751,Paid,11/1/2025 0:00,11/16/2025 0:00,44.55,11/16/2025 13:20,44.55,0
35011535743,67225,07012025 - 1076,Paid,11/1/2025 0:00,11/16/2025 0:00,165.9,11/16/2025 13:16,165.9,0
35015065309,67515,07012025 - 743,Uncollectible,11/1/2025 0:00,11/16/2025 0:00,305.03,,0,305.03
35016754984,67430,07012025 - 735,Paid,11/1/2025 0:00,11/16/2025 0:00,234.55,11/3/2025 13:30,234.55,0
30010028238,67232,07012025 - 873,Paid,11/1/2025 0:00,11/16/2025 0:00,158.55,11/16/2025 13:05,158.55,0
35012031106,67576,07012025 - 936,Paid,11/1/2025 0:00,11/16/2025 0:00,93.79,11/16/2025 13:08,93.79,0
35012580581,67266,07012025 - 879,Paid,11/1/2025 0:00,11/16/2025 0:00,126.89,2/4/2026 12:00,126.89,0
30014799206,67245,07012025 - 797,Uncollectible,11/1/2025 0:00,11/16/2025 0:00,176.32,,0,176.32
35015925486,67273,07012025 - 1115,Paid,11/1/2025 0:00,11/16/2025 0:00,241.9,11/26/2025 16:33,241.9,0
35011227796,67587,07012025 - 717,Paid,11/1/2025 0:00,11/16/2025 0:00,101.96,11/16/2025 13:13,101.96,0
30013008690,67452,07012025 - 1148,Authorized,11/1/2025 0:00,11/16/2025 0:00,147.11,11/16/2025 13:20,0,147.11
35012078560,67285,07012025 - 1177,Paid,11/1/2025 0:00,11/16/2025 0:00,250.69,11/16/2025 13:02,250.69,0
30015130971,67224,07012025 - 781,Authorized,11/1/2025 0:00,11/16/2025 0:00,229.64,,0,229.64
35012687295,67638,07012025 - 1038,Paid,11/1/2025 0:00,11/16/2025 0:00,92.97,11/16/2025 13:09,92.97,0
35011665466,67386,07012025 - 860,Paid,11/1/2025 0:00,11/16/2025 0:00,130.97,12/5/2025 14:56,130.97,0
35010667588,67396,07012025 - 782,Paid,11/1/2025 0:00,11/16/2025 0:00,153.65,11/20/2025 20:54,153.65,0
35015163823,67592,07012025 - 1147,Paid,11/1/2025 0:00,11/16/2025 0:00,203.09,11/16/2025 13:04,203.09,0
30010276290,67339,07012025 - 1067,Uncollectible,11/1/2025 0:00,11/16/2025 0:00,18.61,,0,18.61
35014257055,67664,07012025 - 750,Paid,11/1/2025 0:00,11/16/2025 0:00,156.1,11/21/2025 21:44,156.1,0
35011829799,67197,07012025 - 1136,Paid,11/1/2025 0:00,11/16/2025 0:00,127.7,11/21/2025 17:18,127.7,0
